CompN,EM,nuM,EF,nuF,Vf,E1,E2,E3,v12,v23,G12,G13,G23 
1197,2.952469505140252,0.3640702137554972,438.7557207266306,0.1740615482034361,0.245182267714468,109.83549085815,5.2742159063426,5.2296591013382,0.30587086230096,0.52861671560856,3.7020553599157,3.639740649006,3.4367489847683
1198,2.638716724453722,0.3859901118514581,680.0684884510752,0.2860891891562209,0.2452317316770878,168.77365706509,4.8665634507504,4.8922633693542,0.35718856091951,0.5766939165856,3.2233900463123,3.2579513547973,3.0577334059589
1199,3.642653735056191,0.3943416555017296,581.8990093653293,0.2502062817073036,0.2453085042377566,145.51675594372,6.7770397784105,6.7870016306725,0.35278421600684,0.5961888349465,4.4249973013058,4.4583877076381,4.2225457629808
1200,3.7019993235445776,0.3693413009007231,777.9015044233739,0.2697657618659774,0.2454457863612077,193.73684324059,6.6883251641594,6.6485723444016,0.33915851713058,0.53998926336439,4.6132575082132,4.5604167340081,4.3026227670304
1201,4.525805676382169,0.3868251531985757,545.5077781985799,0.1504447959863258,0.245550482884904,137.44196594978,8.2977525973536,8.3636839656541,0.31922743663991,0.57331520679417,5.5026766828203,5.6165830824759,5.2719119540197
1202,2.558615332279233,0.3941856053290168,105.25288589174347,0.221707020549277,0.2456355186180926,27.807442589004,4.6075415319403,4.6197991395228,0.34485325750298,0.57277428885544,3.0652562565321,3.0897681052879,2.950933622456
1203,2.955959069157528,0.3915680487217707,531.9676154309088,0.1816518493658578,0.2457127163871068,132.98295229976,5.5980677161022,5.554049781095,0.32841425723643,0.58892023881506,3.6947362090815,3.6221006483374,3.4678013261466
1204,4.199747026253114,0.3735471603306677,241.6278135610365,0.1570946947560316,0.2457954057947574,62.616625209008,7.4810437218208,7.5389725122775,0.31103192134234,0.52981854748875,5.1046194772832,5.1658154976458,4.8054552583903
1205,3.88444069057296,0.387395789124447,107.72650542893837,0.3083523532359918,0.2458632177678714,29.422868599182,6.9325303948018,6.8094495271139,0.36309306082006,0.54154713858454,4.713257540763,4.542607573611,4.3380785529782
1206,4.611520461550031,0.3767058879860422,552.9341862525032,0.2970253237580627,0.2459956717212259,139.50551096494,8.4690538476014,8.4409187451144,0.3526935534266,0.54688375173735,5.7519431258041,5.6972730347779,5.3554671557642
1207,2.6060079461408985,0.3831907371710092,583.5789685401933,0.3495918445300997,0.2461485391126304,145.61234269653,4.7294703610756,4.7728505431851,0.37358393819015,0.57124461785678,3.169437336881,3.2198637735406,3.0519961118161
1208,3.1381940791380707,0.3959359877817845,696.838156102293,0.2297962621170035,0.2462877143986558,174.01551899583,5.9545868647366,5.9156714403231,0.34635851470729,0.60330180262981,3.8977189098841,3.8469962542437,3.6976444395529
1209,2.3664598690777874,0.3761134136790516,762.2653777343194,0.212940270552272,0.2464025027693052,189.62653926709,4.3964954219738,4.3990076872903,0.32746291146792,0.54923918348311,2.9511929027174,2.9485370240354,2.7467062770765
1210,3.364938730814674,0.3945821665285168,186.3559117662657,0.2213900077011574,0.2468336480276832,48.56569836293,6.1660069028096,6.1705908348533,0.34410497377366,0.58162510193547,4.1147871523511,4.101706023403,3.9736807443961
1211,3.8666790622167184,0.3674310397536105,655.0144062692125,0.2829989575942,0.2470799690702012,164.76074301735,6.9244959979611,6.9547177686963,0.34200519577295,0.5346569811851,4.8816104708927,4.8694303607892,4.6212805030471
1212,1.2733492349100577,0.3913950288957975,985.5374086510056,0.2089695190831019,0.2471507512514428,244.54795888302,2.408944854206,2.4360858392175,0.33939472794767,0.58847702732524,1.5604195451093,1.5957364225126,1.4675713994682
1213,2.2109242091323127,0.3626207104027118,556.5172960669754,0.2286908391035655,0.2472655224195182,139.2834771063,3.9706051843104,3.9390212248062,0.32118242019749,0.52829549743142,2.8017739294561,2.7464092585832,2.5989537333296
1214,2.096182625511479,0.3762384599066742,513.4075019451038,0.2494558916379894,0.2473306811178875,128.56980217891,3.8525047493548,3.8237338272806,0.33731575206001,0.55785378814973,2.647434519152,2.6126356260075,2.4988725008702
1215,1.9531852474224924,0.3990230677282773,286.4781003932844,0.2366697030031418,0.2474093884689588,72.362478498511,3.6528322955712,3.6595603869631,0.35241252140407,0.6083870777537,2.3664633413813,2.3749488950833,2.287275439665
1216,4.123788894279061,0.3766616731052505,864.5828881291575,0.2398789093360578,0.2474739260240404,217.08765815332,7.4964257432277,7.5106440093113,0.33617309260961,0.55595357590301,5.0961849933765,5.107189818627,4.8701476009892
1217,4.018810370392336,0.3967452879691761,980.0870076342966,0.278917988061753,0.2475408228974265,245.65278187476,7.7348752869198,7.6058825130921,0.36046710501424,0.60617430481563,5.0396348854586,4.8578362355956,4.6843178467667
1218,2.8946462348998674,0.396558479376502,220.66299181183905,0.1878151424708891,0.2475766011973607,56.848254155771,5.4376825079979,5.51287018028,0.33843781634022,0.58153452398873,3.4812066506838,3.5858371663095,3.306179931726
1219,4.993127787090767,0.3835973655406962,146.6416710301378,0.260099654301618,0.2476711601590151,40.097132548591,8.6899252025623,8.7655613676734,0.34868516789103,0.53520657286195,5.8834015444645,5.9764826685225,5.6477673778149
1220,1.7952645330874533,0.3681028444564533,247.6988074411372,0.3487926191091332,0.2477318113149721,62.713565216137,3.2111112574143,3.2720263310092,0.36256518679387,0.52462046633593,2.1920601892291,2.2718899238117,2.085602224693
1221,4.449959498144325,0.379540278086683,143.87864882693793,0.1967946319406592,0.2477503931857722,39.03884774436,7.8286516511749,7.8378455060618,0.32581565295954,0.53302833510586,5.3835202662684,5.4093038484862,5.0735856563967
1222,1.5769270375333098,0.3796567338593086,754.5341188872713,0.2653776881555351,0.2478584519639622,188.20988847013,2.9078579017729,2.9032569781142,0.34527837474066,0.56750412858746,1.9626876768283,1.9792360022262,1.8664502373508
1223,1.083437494346758,0.3795206191403838,745.4856237345751,0.166881282726316,0.2480671771841262,185.76027344977,2.0008511874369,2.0033223352497,0.31603632129597,0.56662745601584,1.3538300572703,1.3575467460104,1.2834586939024
1224,2.9287658460675683,0.3911109064537377,910.61257610811,0.2396930919290624,0.2481381026331586,228.18065416759,5.6482073131228,5.61509505071,0.3456023959413,0.58421573523095,3.6490314369169,3.6051672978878,3.3768852072042
1225,1.4759788347925211,0.3861481172536686,308.0417180511657,0.3207229096244309,0.2482296354693947,77.576624944957,2.7148245888682,2.744554832912,0.36730142679338,0.57605869904194,1.8084642894089,1.8575215018286,1.7513912421359
1226,2.3231870467622047,0.362334944035046,845.9200292489444,0.3275909671505565,0.2483022101027147,211.79069432025,4.1948928548635,4.1553178676031,0.35146251131061,0.52903612820803,2.961596444436,2.9006970424852,2.7578929344229
1227,4.051452895873954,0.3791293305601643,953.6784816867385,0.3056343499968174,0.2485421248870692,240.08000865268,7.3686649457925,7.4082869116817,0.35746288977463,0.56339799288416,5.0143303576114,5.0660594491617,4.7642321725667
1228,3.533233923032064,0.389995242375729,800.1077495965652,0.3317437546346022,0.2485900212721339,201.55707163732,6.5801652831887,6.5782908380661,0.37286864086195,0.58775078941268,4.3378492889433,4.3260072121,4.146103129078
1229,2.212076896637523,0.3974939488466606,606.8342695337112,0.1597580651832252,0.2488352153835533,152.70356025397,4.1984295012662,4.1685526769692,0.3258594539149,0.61256638304154,2.7547808995028,2.726007206788,2.6263939736287
1230,1.9432448969821965,0.36930116323106,915.0182077654596,0.1825689388460888,0.2488830282442837,229.21261332275,3.5792796963984,3.5797521527811,0.31260633837641,0.53694313828702,2.4443756680951,2.4477700236635,2.2721501839274
1231,1.816610368113,0.3949465047735901,392.2178115100369,0.3257243139588377,0.2489288576047871,99.001230407588,3.4667709226951,3.4046378202695,0.37360538261749,0.60205721525121,2.2598301756289,2.1806406985091,2.1059798576135
1232,4.537289328185876,0.3852815914354219,368.05147462236505,0.3446922859168486,0.2490362153780533,95.067565611023,8.2842766219353,8.316975593751,0.37333504491845,0.56344063365138,5.5654340845961,5.6245643206773,5.3129250522318
1233,3.109325811526651,0.375754055915151,158.06173456369214,0.3384046573698613,0.2490788955802644,41.706025380181,5.4832137063311,5.5244891570612,0.36481275623853,0.53438314193011,3.7701575967449,3.8299896277424,3.6298718210189
1234,2.892759059793893,0.3768306845748071,102.53648860783602,0.2136284395828204,0.2491713924237008,27.743150182664,5.0747184525608,5.0631556432992,0.32833876006153,0.53209685269878,3.4850894147147,3.4904047866795,3.334168225269
1235,2.710892795627164,0.3926423186930223,212.52726212749488,0.1912433496089614,0.2492164232686137,55.034692155213,5.0497554039778,5.0553194020932,0.33356632973631,0.58084303144438,3.3220158929489,3.3378796477663,3.1342469892766
1236,2.574595447174849,0.3803107581225515,67.01408347276617,0.1798584786777683,0.2493048849332324,18.670772878989,4.4660479326173,4.5502896621877,0.32460455180362,0.52224503393811,3.0361054662494,3.1629941870248,2.9366900363829
1237,3.571430269017446,0.3754720543648443,386.931018326579,0.3379510335800575,0.2493347297853574,99.157444567784,6.4269555085514,6.5353659321808,0.36470698233196,0.54111167611968,4.3483559182875,4.5130355449301,4.1824924575486
1238,1.833823386864843,0.3696115942826,640.1964329462095,0.1785933789661528,0.2494171926962124,161.07432642089,3.3379160907637,3.3851858382635,0.31277488689914,0.53812802540447,2.3167795720617,2.3670989203325,2.208183743795
1239,3.816486940374845,0.3690330558372947,508.9889752404321,0.215092930746578,0.249436532958566,129.85395206347,6.9140750012822,6.879282039249,0.32125901523173,0.53803621051507,4.8644043930581,4.8117413446989,4.5737104602916
1240,2.982081866758486,0.3724651190900677,288.44338624066063,0.2123865624360681,0.2495142959941307,74.231982224892,5.444750855035,5.4510569331732,0.32426319564546,0.53390933609893,3.7216400992147,3.7113533048109,3.4694269819254
1241,1.4439782929112908,0.3982917886626826,327.9312024846711,0.3238732140745129,0.249609337227092,82.940640672909,2.7493268637811,2.771335922258,0.37690907154954,0.60352148056507,1.7676787946903,1.805217674672,1.6857375313603
1242,2.390345604072989,0.3932017587046054,688.3558358949141,0.1801821862177662,0.2496543356758981,173.67720745769,4.5274213251724,4.5047956603371,0.32957687238455,0.59755123771871,2.959273955755,2.9318139234646,2.7900114190566
1243,3.663377883552291,0.3937617710693057,408.0348160538313,0.1992719786802166,0.2497875782288523,104.71247588495,6.7933017632278,6.7975795815387,0.33671247060341,0.59369769895207,4.4816627407166,4.4964305583019,4.2946259291084
1244,3.1609240515988497,0.381506299851119,806.4258767506265,0.2909351101245122,0.2498751856874568,203.88494683704,5.9124470126139,5.8702527326626,0.35363735251091,0.56755329945003,3.9950616448204,3.936821445497,3.7159743474786
1245,2.009666382575104,0.3908616964908841,658.569283152111,0.3325561064189563,0.2498942192316529,166.08204132213,3.7509410803406,3.7292485389014,0.37316962283768,0.59824204978995,2.5207369664835,2.4856269489439,2.4206532500034
1246,1.1153989994042257,0.3633366314164319,754.4553295067968,0.2471349753853796,0.2500512363832162,189.49316674331,2.006339842309,1.9859965854234,0.32693191043554,0.53691320358293,1.4192345194991,1.3915032193352,1.3414462575479
1247,3.747631444031121,0.3710282231415657,978.6541833041156,0.3122334699081549,0.2501192005853963,247.59405056662,6.8029373432821,6.8502094452743,0.35349964361444,0.54153397460288,4.660550674412,4.7288834198488,4.40193730772
1248,2.691817359212456,0.3750792555364295,725.3206329522234,0.2283246503890533,0.2501670393566877,183.48708249744,4.9231413011104,5.0312840466233,0.33332892625745,0.54321466463596,3.3061217523035,3.4260832277548,3.1504972355231
1249,1.3495628916150144,0.370332563067292,459.9696165150745,0.323782611867031,0.250264171203123,116.12660051924,2.4793797758455,2.4529154673194,0.35572242391041,0.54583618286391,1.7208218056123,1.6881555716632,1.6054696089251
1250,1.009227207498459,0.3878784507874069,987.1585385051644,0.3332548785082495,0.250312293409242,247.8552242159,1.876073970602,1.8913148650745,0.37206107300384,0.58664441434686,1.2376350334253,1.256619697818,1.1934199388496
1251,1.309988672711088,0.3982100957365136,708.3931684227808,0.3358600642438483,0.2503850816046539,178.35438438957,2.4830139116704,2.5000931785244,0.3802380609453,0.61152486453313,1.6139365975133,1.627113925595,1.5440623105432
1252,2.810721898686249,0.3996053452504684,86.31848481149484,0.25516338233705,0.2504513965642435,23.742680508719,5.1056354957891,5.0750954726294,0.35697772480709,0.57450106732625,3.3546002031796,3.3239587607611,3.1916863290744
1253,2.1791815471425493,0.3957715200270033,222.2815846387436,0.1860629309814059,0.2505571223763705,57.356647070961,4.154439385018,4.0678423978003,0.33011180039235,0.5986480463925,2.7265801197217,2.6095389448153,2.5234268138014
1254,4.999698426398963,0.3606667589177983,83.98181272700754,0.2281939418311376,0.2506105758454626,24.819085137737,8.2575108568794,8.3139208443625,0.32163524798886,0.47025833063975,5.9213980877463,5.9948709501776,5.6188931577863
1255,1.78364623119095,0.3933279570351667,636.3333776872331,0.2668542342038978,0.2509153889110148,161.01019846374,3.342589289595,3.3999406994354,0.35790644241931,0.59279062572267,2.1604923616698,2.2362808473127,2.0908229421006
1256,2.0939861514620546,0.3658894993090703,526.9494094217522,0.2602593896804905,0.2509859135082279,133.83211283215,3.7557233917802,3.7746168570245,0.33396365697977,0.5339501755676,2.6216529623915,2.650206462325,2.4899586926129
1257,2.6727562099895925,0.3712279725020904,343.9760573237602,0.1821468815191535,0.2510507454411995,88.38784651995,4.8414838740745,4.8478928255608,0.31338582836279,0.54200093313243,3.3863664258862,3.3823903439986,3.2016914953344
1258,3.179994263637406,0.3751277306041135,911.1482516461788,0.2913541619785702,0.2511114546613526,231.18754742496,5.8101596910919,5.7360086102919,0.34893070692185,0.56153344144949,4.0377723082876,3.9061548794285,3.7889968045667
1259,2.92989309053732,0.3745653902078246,647.5066477438193,0.3142208110380975,0.2514226941549397,164.99426599484,5.3234378292927,5.3480052796365,0.35643997881898,0.55224839391887,3.6556179879679,3.6799232288844,3.4799137858901
1260,4.286867378575563,0.3960366787970051,882.2861771289197,0.1668335748094406,0.251518195222796,225.1916669453,8.2079091427117,8.2147663099095,0.32801850223117,0.59917235392848,5.3466567111247,5.3391204270598,5.0832102435832
1261,3.73956385546612,0.3688239228463089,739.6214714386322,0.3497769249117632,0.2516021920937927,188.88913989061,6.6968918983313,6.8537206019134,0.36328716533424,0.53345255220581,4.6268296172918,4.8685399079407,4.5043253313071
1262,1.1525288089878092,0.392383714099122,995.647355303719,0.2282502666777297,0.2516474942568198,251.42370775393,2.1841052943276,2.1745873585069,0.34296096520352,0.60060138674878,1.4332325495142,1.4275717769199,1.3710257179299
1263,4.76505582946329,0.3825039228200397,976.6472897651704,0.224432511962985,0.2518509615852539,249.57165865986,8.8958941660314,8.8528835430684,0.33405023545494,0.56954655163308,6.0159890145778,5.9346615465249,5.6571329624831
1264,3.275990289209546,0.3707046436724592,581.0750860604383,0.3000082734098466,0.2520212395297201,148.89837329823,5.8876235104124,5.9856343389671,0.35004208153976,0.5379614267233,4.04939766017,4.1689932789373,3.8585952047823
1265,1.0688405764601805,0.3960999980362408,945.9445907321538,0.1684034455280156,0.2522313660236508,239.41328323383,2.0351111479171,2.0546950814173,0.33031519446476,0.60488508751476,1.3134445460209,1.3462076617788,1.2572652910846
1266,2.217185678568761,0.3975389799784233,636.4642102604597,0.1677441476443083,0.2523281598632393,162.29290123969,4.2094705734191,4.2666780840294,0.33179715816282,0.60470049387767,2.7461180482616,2.8078811035869,2.6375940437876
1267,1.922664270325756,0.3956462601581046,978.5618063523286,0.3433287078848706,0.2525392652803557,248.56378448089,3.7445284383967,3.7181103141264,0.37971555400522,0.60061126649009,2.415191987659,2.3748617160821,2.2488786877615
1268,1.92822216458315,0.3713163044101663,582.1282684540507,0.2336239344147437,0.2525891164060621,148.49138510071,3.5170410659649,3.5260788728285,0.32940616444157,0.54584963654187,2.4340392883141,2.4416285651524,2.305856656062
1269,4.362864025887921,0.3884246273193911,127.45021991876516,0.3012664218789988,0.2527957899396834,35.488693292032,7.7368496037408,7.7029513604367,0.36220417617223,0.54915850033051,5.2632413017519,5.229838454594,5.0318041934326
1270,3.7744413987085537,0.3666470645861522,460.2466492208604,0.2168503932273361,0.2528284231796739,119.21003744349,6.9272839278588,6.8229223982987,0.31862704570539,0.53029798225552,4.8522921370537,4.7242150151482,4.4943053534161
1271,1.912243190657357,0.3640343060480426,634.9190951870573,0.2374047307191803,0.2529203395359822,162.02169799055,3.4467884518096,3.4854718387167,0.3258896059394,0.5272452504397,2.4030264465009,2.4539831519952,2.2799995720089
1272,3.332502853790291,0.3794747681629432,454.6315214277287,0.2055252579065044,0.253059955181438,117.56967342638,6.1924469156011,6.2646653046301,0.32819775751438,0.55010954679933,4.1326066937911,4.2280389321399,3.8886922746818
1273,4.762953975924028,0.3832508038220736,340.7932140167057,0.2078055634193486,0.2530975305144379,89.855458357421,8.8667958428395,8.8939562451812,0.33100675864208,0.55070862404125,5.8649505591386,5.8965916852042,5.5142166861876
1274,3.711867991931144,0.3850554035958579,915.8955561536052,0.2967757923870138,0.2531974274786309,234.68324950512,6.9368293122338,6.9507701306554,0.35850211033192,0.5751307473298,4.6452997237747,4.6617948109766,4.4094305199013
1275,4.860930921467324,0.3985558690924152,738.3290338471568,0.2661533366848548,0.2532554664070841,190.64247829009,9.2757626249797,9.1766110176881,0.35783054020222,0.61028943721242,6.1183833350399,5.9523325335116,5.7898143307601
1276,2.390872568264787,0.382066708464969,525.6318011393267,0.1967264588900791,0.2533434862946783,134.97580136577,4.4283636141591,4.4083515196721,0.32517959554212,0.57270766719833,3.0142585710951,2.9861407216547,2.8651171979934
1277,1.708289430005307,0.3935869035650051,320.6802047155055,0.2319271526037296,0.2534083778219378,82.552443887428,3.2490962419958,3.2639534129469,0.34576506150951,0.59139533192351,2.123530040006,2.1411785391999,2.0347913172188
1278,4.716724502611114,0.375154070940347,404.012939433736,0.2888746971317474,0.2535715932553835,105.97834843357,8.613795037052,8.5511697590296,0.34798072049162,0.54706476761293,6.019352486521,5.9513969699796,5.6867439694824
1279,2.3180340568690587,0.3963362777534326,965.3787061755164,0.2165471596258192,0.253600354983832,246.57412327685,4.4362788853709,4.431053052082,0.34232948928241,0.6072098823396,2.8945887704956,2.899866393484,2.7616695967729
1280,3.2301824710547047,0.3965920909100307,658.1271944445481,0.3461406573903321,0.2537143578059419,169.38946299257,6.2371894390878,6.1991908631566,0.38107886628419,0.60187108404918,4.098411109022,4.0397219156049,3.8735672461399
1281,4.581594170722708,0.3751896395531595,190.2426529464913,0.2072898332109077,0.2538203672927936,51.744825377199,8.0650814561614,8.0932669127909,0.32487326585567,0.53498703443259,5.6199114122515,5.6533439426428,5.4025009249715
1282,2.186271198577708,0.3743750706471598,942.4969370822106,0.2206069390684386,0.2539063778711552,240.95310264562,4.0644678674152,4.0642986065196,0.32702093205173,0.55122014701218,2.7883741078086,2.7647540080876,2.6073500957736
1283,1.4501000702962856,0.365560143303466,497.874529214418,0.2702003962947112,0.2539692168120365,127.53063895496,2.6231984646185,2.6582728258977,0.33694097436903,0.52954893229736,1.8292126122077,1.861609601033,1.7351395467065
1284,1.8172568799506137,0.3785494405773424,568.3668809857481,0.3399830167691672,0.2540554032212588,145.7529147461,3.34356098191,3.3119126964357,0.36652237320558,0.56908609386969,2.2944143971354,2.2525170611401,2.1708733299206
1285,2.5959544596548207,0.3931172583701005,830.0261511185796,0.2855296167409842,0.2541229528050875,212.8738799905,4.8894517191414,4.9136383354384,0.36135966036559,0.59771266656124,3.2111251052334,3.2501298235316,3.1011659411746
1286,4.331865169046004,0.3842217029124317,874.156828103045,0.2622372920412395,0.2542839163528299,225.53389180699,8.0644888371431,8.0981752220051,0.34769007263098,0.57170058323803,5.3973187136587,5.433836788125,5.1216819689239
1287,1.2147170109412124,0.3683778980895265,238.77890492834024,0.2751612871662535,0.2543152882503049,61.63425327982,2.2277142352412,2.196234237193,0.33832676943319,0.54233046439402,1.5731891378658,1.5350433327677,1.4683840249813
1288,1.00258172078743,0.364360841456022,187.2025017021432,0.2442998704026767,0.2544356983894522,48.383153756166,1.8291492836277,1.8077901078533,0.32575198575234,0.53183468241191,1.292863614506,1.2699410192122,1.2023486892659
1289,4.607722052798582,0.3625300460121994,736.1869510365607,0.2175114647336295,0.2545558053444958,190.86543644427,8.4208515512384,8.3124265473221,0.3157623982658,0.52478706738761,5.9789306820828,5.8133994740922,5.5149639775301
1290,3.4959550405420634,0.3678400897241193,404.545294315086,0.1916855513577832,0.254592861958799,105.63431113699,6.3649833431772,6.298776859335,0.3116962577353,0.53609571342576,4.488323360365,4.3903206550783,4.2108615810306
1291,4.762765053757281,0.3688353936333478,592.6349586205033,0.2648688078062688,0.2546436983528197,154.47657143906,8.7472892474793,8.7513445589726,0.3366491859213,0.52912224124281,6.0141995196573,6.036902687059,5.5974418302071
1292,2.4847686536030933,0.3694588108097179,973.3571567442956,0.2886249306356735,0.2547549318821797,249.82376773143,4.6250352970122,4.6034163090527,0.3439740965418,0.53910831157837,3.191345833084,3.1640375267371,2.9525176614117
1293,2.194991945236977,0.3862823669870064,57.801989725038005,0.315667835508259,0.2547919458107702,16.366435667203,3.8982422076402,3.9385280801407,0.36585126380658,0.5289535700626,2.6099752443322,2.6595914296117,2.4995977257383
1294,1.3520525544991122,0.3833267817661035,473.6302675037984,0.1506674948750872,0.2548400317900584,121.72982215725,2.5497213308647,2.5485716577197,0.31243797939525,0.57133384078721,1.6996107356354,1.7070614028015,1.6078077474986
1295,4.1753692268603615,0.3893973866293432,111.11426979889596,0.2828673827469264,0.2549703654671703,31.456047269671,7.4874310911142,7.4218956937575,0.35667190682818,0.54592068548463,5.0792799015316,4.9965998591069,4.780807730465
1296,4.926801874941191,0.3974891119204787,626.8096076050751,0.1725140362537831,0.2550584375973234,163.61951387402,9.4778598379739,9.4805483301583,0.33050497069741,0.59681742467289,6.1026660550653,6.0897869301973,5.7973078961951
1297,2.8332362335184538,0.3996452356139189,324.1225215142707,0.3005600802657092,0.255149369005058,84.818927569527,5.3918777164593,5.4035398515243,0.37017843749219,0.60439371886296,3.513313188633,3.5364815170822,3.3905541770908
1298,4.972028355667135,0.3959259431905593,678.9711381254696,0.2880663456332809,0.2552083927861747,176.99978143604,9.4556534037806,9.4147186641934,0.36322420052066,0.59854029641317,6.1886833539472,6.1328227224616,5.8824580770166
1299,4.101252044685413,0.3906842181407277,431.0058622532159,0.2823476240659868,0.255277787614555,113.0958837126,7.6846144445603,7.6262350150082,0.35709300189129,0.58649371255429,5.169849456005,5.1028383798213,4.9412745965451
1300,3.0474282829355053,0.3694617892411216,822.5652096508143,0.3179459000951334,0.2553370182063551,212.30290872741,5.5949147471567,5.6595855001274,0.35383867062699,0.53508080169344,3.8592511888763,3.9331322260393,3.6646388287655
1301,4.097887650805193,0.3749938160323814,281.754689945076,0.1729929657036924,0.2553849599529726,75.057897737407,7.3785173761141,7.4289550751911,0.31435096802768,0.54146072485207,5.0875930379372,5.1438140402721,4.8709303607752
1302,2.5997710839025947,0.3984075646139458,300.46839089597484,0.3257945594103093,0.2555133304018122,78.713175002221,4.9936769285445,4.933630139546,0.37592220093453,0.60288684242628,3.2500729557301,3.1673577197163,3.0723822638052
1303,1.32460455454378,0.3861654518749717,657.3579455422494,0.2906874404388885,0.2555656888739454,168.98788212659,2.5215932164534,2.5326583457923,0.35728178782484,0.57653221471306,1.6693786285851,1.6919731374034,1.5870970917176
1304,2.194041804559041,0.3907108549031892,176.79879878971616,0.2201391700262059,0.255616879672366,46.845897943432,4.0713654785294,4.1169305033293,0.34092832643181,0.57585934201443,2.6956101775448,2.7619177433981,2.6150271661548
1305,1.015399927791704,0.3800394236552698,930.121173346966,0.2156609286882832,0.2556817998146377,238.57937446055,1.9271600357668,1.8955928553933,0.32703807862043,0.57200981646583,1.3201085157691,1.2728835734181,1.221701373267
1306,4.232468337934133,0.3849215049121732,542.6943480690715,0.2171868245432501,0.2557573290678214,141.98472434351,7.9083051233777,7.9156551737584,0.33399269469625,0.56979151945541,5.3088916165787,5.3173430516525,5.0196404841652
1307,1.4121409884020384,0.3671537016425355,142.81502276702997,0.2308495161648975,0.2558436992477105,37.597358528922,2.5551232409882,2.5441045435155,0.32420353235662,0.53181479950216,1.8009202992469,1.786767503603,1.7069504136271
1308,4.09548994076143,0.3904674219292643,430.7431026780719,0.3392096027994377,0.2560287928355096,113.33297284505,7.6978406426045,7.8495787448216,0.37565451347385,0.57157679102481,5.0666399967962,5.2715979087088,4.8494257893345
1309,2.3499162501478805,0.368830472572662,437.42983176343006,0.2403244430213824,0.2560724181543791,113.77375155449,4.285999737712,4.3303462839539,0.32988645799838,0.53343976162452,2.9663147069526,3.0086627808208,2.8480583526437
1310,3.9999967794090185,0.364938507235428,706.2992601164383,0.2983539003648371,0.2561464831124212,183.89672209242,7.2373350013463,7.2355980861053,0.34407028590555,0.53097831078178,5.1071121766925,5.1177565827546,4.8892153307455
1311,1.0170653875625777,0.3917631298976276,973.8878629639762,0.1800031128904103,0.2562572264491934,250.33615108595,1.9332092546154,1.9541438959199,0.32948446840107,0.59364963532308,1.2652241986977,1.2991175044381,1.2212999809707
1312,3.577459317251104,0.3628612956514458,657.6572874813236,0.1842961625251166,0.2564535462296751,171.35728109262,6.5478819573782,6.7237592416389,0.30920704412569,0.51193627816989,4.5678331076394,4.801859122857,4.3429769056925
1313,2.7852497322784986,0.3955416485078028,172.57048213484006,0.3374157690883114,0.2564880478205857,46.335947034747,5.2170696203386,5.2196361276472,0.37803165369894,0.58227494370602,3.4644215577836,3.4478160626929,3.305319946192
1314,2.3341828278593177,0.3689703571341563,114.79309077344766,0.3170836789657676,0.2565544411885151,31.187935544013,4.1509626824545,4.1910027655001,0.35319559156122,0.51750878163728,2.9105717307703,2.9638281657462,2.791928714702
1315,1.942868515480693,0.3654460271175175,962.0483653897088,0.2051850057900341,0.2566363143875523,248.35571196913,3.5388818978406,3.5188288108139,0.31461030617665,0.53934786878135,2.4927719353399,2.4806573553793,2.3625304679543
1316,2.88481853097829,0.3799864082534488,740.3225783298403,0.335833311340681,0.2567745232167179,192.24173829998,5.5073515989505,5.4602628547084,0.36599211185798,0.55934249626155,3.7136633903653,3.6410091060724,3.3986334393468
1317,1.9297850102585856,0.3605474674733566,267.0992393168788,0.2152530868733592,0.2568120836489725,70.041100829016,3.5119687114051,3.4752935064805,0.31360989019172,0.51967463149849,2.4994088538455,2.4586359260876,2.3493636404225
1318,4.284055177428541,0.3606463992355213,926.4682532767932,0.163721222786816,0.2569092868554265,241.25325078577,7.8424444090131,7.837546841028,0.29841843041479,0.51727322461262,5.4821027946675,5.5307411584328,5.130782391369
1319,4.543040847745451,0.3674784598268862,624.4502238713899,0.2922629065179944,0.256961823043581,163.84338061867,8.413235657163,8.4447171219942,0.34410113432628,0.52300882338546,5.7815898232114,5.8227274310862,5.3940990694317
1320,1.7139192166742374,0.3996784209009069,742.9631846277772,0.1825440380009303,0.257005878689335,192.2446789997,3.3580109905619,3.3265790638453,0.33239487263892,0.61533493994667,2.1678282702263,2.1296870006065,2.0602788527821
1321,3.372670317132416,0.3891083945147642,149.25573804307544,0.1580439273448707,0.2572342803472542,40.955091753943,6.2715802452975,6.2408571646311,0.31818210466884,0.56164206717596,4.203161986352,4.1590061211988,3.9555508358913
1322,3.0000555278117003,0.3855016081207525,559.6210470440801,0.3003038937692559,0.257247802151628,146.19645341724,5.6049747246433,5.6115769982846,0.35932307845747,0.57788333476369,3.8328171094993,3.7974205116734,3.6302711228203
1323,4.9260253716984135,0.3861321274337057,936.258213196716,0.2144437252479167,0.2573260595936358,244.62810572376,9.3200624581802,9.1757815265427,0.33112479252013,0.5834773453653,6.336105661199,6.1355452291072,6.0064250914599
1324,4.32136994719561,0.3704800662583504,786.083836174558,0.2494934099651313,0.2574170905811167,205.58085308541,8.0743335418301,7.9953899727169,0.33147668457905,0.5397868456222,5.5793863918564,5.5611396377059,5.2557067980494
